TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO,TX_DURING_WEEKEND,TX_DURING_NIGHT
381,2023-11-18 10:12:37,421,904,14.33,36757,0,0,0,1,0
382,2023-11-18 10:15:13,404,218,28.45,36913,0,0,0,1,0
383,2023-11-18 10:15:55,223,937,56.43,36955,0,0,0,1,0
384,2023-11-18 10:15:59,432,152,17.79,36959,0,0,0,1,0
385,2023-11-18 10:17:15,154,241,68.8,37035,0,0,0,1,0
386,2023-11-18 10:17:55,440,142,17.34,37075,0,0,0,1,0
387,2023-11-18 10:18:04,89,156,43.16,37084,0,0,0,1,0
388,2023-11-18 10:20:55,38,429,27.83,37255,0,0,0,1,0
389,2023-11-18 10:21:09,187,989,55.5,37269,0,0,0,1,0
390,2023-11-18 10:22:02,369,605,43.37,37322,0,0,0,1,0
391,2023-11-18 10:24:08,62,816,60.57,37448,0,0,0,1,0
392,2023-11-18 10:25:32,298,565,31.38,37532,0,0,0,1,0
393,2023-11-18 10:26:14,314,198,37.87,37574,0,0,0,1,0
394,2023-11-18 10:26:46,29,618,157.87,37606,0,1,1,1,0
395,2023-11-18 10:27:03,356,736,121.68,37623,0,1,1,1,0
396,2023-11-18 10:27:20,139,950,57.4,37640,0,0,0,1,0
397,2023-11-18 10:27:53,261,123,31.2,37673,0,0,0,1,0
398,2023-11-18 10:28:10,27,521,40.56,37690,0,0,0,1,0
399,2023-11-18 10:28:45,448,614,51.33,37725,0,0,0,1,0
400,2023-11-18 10:29:06,117,366,57.26,37746,0,0,0,1,0
401,2023-11-18 10:29:45,41,887,6.43,37785,0,0,0,1,0
402,2023-11-18 10:29:48,466,420,33.23,37788,0,0,0,1,0
403,2023-11-18 10:30:37,155,594,100.51,37837,0,0,0,1,0
404,2023-11-18 10:31:24,194,934,112.16,37884,0,0,0,1,0
405,2023-11-18 10:31:57,129,987,28.3,37917,0,0,0,1,0
406,2023-11-18 10:32:11,407,69,2.79,37931,0,0,0,1,0
407,2023-11-18 10:32:38,111,508,10.24,37958,0,0,0,1,0
408,2023-11-18 10:33:49,162,363,30.78,38029,0,0,0,1,0
409,2023-11-18 10:33:59,54,565,61.18,38039,0,0,0,1,0
410,2023-11-18 10:36:59,349,672,112.88,38219,0,0,0,1,0
411,2023-11-18 10:38:12,249,749,5.49,38292,0,0,0,1,0
412,2023-11-18 10:40:52,27,380,35.36,38452,0,0,0,1,0
413,2023-11-18 10:41:00,346,891,22.63,38460,0,0,0,1,0
414,2023-11-18 10:41:30,333,447,55.55,38490,0,0,0,1,0
415,2023-11-18 10:42:24,245,248,103.97,38544,0,0,0,1,0
416,2023-11-18 10:42:42,100,812,15.97,38562,0,0,0,1,0
417,2023-11-18 10:43:18,323,51,3.39,38598,0,0,0,1,0
418,2023-11-18 10:43:23,323,208,4.68,38603,0,0,0,1,0
419,2023-11-18 10:43:42,26,529,69.57,38622,0,0,0,1,0
420,2023-11-18 10:44:38,432,950,14.86,38678,0,0,0,1,0
421,2023-11-18 10:45:05,69,200,47.95,38705,0,0,0,1,0
422,2023-11-18 10:46:04,314,336,84.44,38764,0,0,0,1,0
423,2023-11-18 10:46:37,352,463,27.48,38797,0,0,0,1,0
424,2023-11-18 10:46:51,22,982,39.49,38811,0,0,0,1,0
425,2023-11-18 10:47:41,418,754,39.17,38861,0,0,0,1,0
426,2023-11-18 10:53:41,92,425,63.07,39221,0,0,0,1,0
427,2023-11-18 10:54:21,367,18,2.34,39261,0,0,0,1,0
428,2023-11-18 10:55:13,365,261,65.76,39313,0,0,0,1,0
429,2023-11-18 10:55:58,38,557,13.64,39358,0,0,0,1,0
430,2023-11-18 10:56:16,235,638,15.29,39376,0,0,0,1,0
431,2023-11-18 10:58:09,120,503,18.48,39489,0,0,0,1,0
432,2023-11-18 10:58:19,223,648,85.95,39499,0,0,0,1,0
433,2023-11-18 10:58:43,111,754,77.68,39523,0,0,0,1,0
434,2023-11-18 10:58:50,465,595,30.32,39530,0,0,0,1,0
435,2023-11-18 10:58:52,370,711,1.28,39532,0,0,0,1,0
436,2023-11-18 10:59:08,453,861,76.46,39548,0,0,0,1,0
437,2023-11-18 10:59:09,89,180,23.7,39549,0,0,0,1,0
438,2023-11-18 10:59:11,482,870,25.35,39551,0,0,0,1,0
439,2023-11-18 11:00:46,109,972,41.88,39646,0,0,0,1,0
440,2023-11-18 11:01:16,449,340,141.72,39676,0,1,1,1,0
441,2023-11-18 11:02:37,98,374,9.63,39757,0,0,0,1,0
442,2023-11-18 11:04:26,483,894,38.2,39866,0,0,0,1,0
443,2023-11-18 11:05:02,454,734,90.41,39902,0,0,0,1,0
444,2023-11-18 11:05:45,209,595,37.67,39945,0,0,0,1,0
445,2023-11-18 11:06:58,139,825,39.97,40018,0,0,0,1,0
446,2023-11-18 11:07:14,53,829,0.96,40034,0,0,0,1,0
447,2023-11-18 11:07:17,323,717,13.77,40037,0,0,0,1,0
448,2023-11-18 11:07:40,7,612,25.76,40060,0,0,0,1,0
449,2023-11-18 11:07:42,306,663,57.0,40062,0,0,0,1,0
450,2023-11-18 11:07:55,323,68,8.08,40075,0,0,0,1,0
451,2023-11-18 11:08:01,15,210,50.45,40081,0,0,0,1,0
452,2023-11-18 11:08:11,407,569,14.78,40091,0,0,0,1,0
453,2023-11-18 11:09:15,365,261,25.21,40155,0,0,0,1,0
454,2023-11-18 11:09:21,147,846,97.45,40161,0,0,0,1,0
455,2023-11-18 11:10:00,113,24,139.8,40200,0,1,1,1,0
456,2023-11-18 11:11:54,290,333,24.1,40314,0,0,0,1,0
457,2023-11-18 11:12:33,386,971,67.94,40353,0,0,0,1,0
458,2023-11-18 11:13:23,444,395,10.41,40403,0,0,0,1,0
459,2023-11-18 11:13:25,275,697,39.32,40405,0,0,0,1,0
460,2023-11-18 11:13:47,183,628,54.33,40427,0,0,0,1,0
461,2023-11-18 11:15:03,25,404,37.99,40503,0,0,0,1,0
462,2023-11-18 11:15:24,198,28,190.67,40524,0,1,1,1,0
463,2023-11-18 11:15:25,287,654,3.81,40525,0,0,0,1,0
464,2023-11-18 11:15:45,455,703,12.69,40545,0,0,0,1,0
465,2023-11-18 11:18:20,466,110,29.18,40700,0,0,0,1,0
466,2023-11-18 11:19:25,249,749,24.53,40765,0,0,0,1,0
467,2023-11-18 11:20:09,205,676,61.58,40809,0,0,0,1,0
468,2023-11-18 11:22:58,322,269,33.75,40978,0,0,0,1,0
469,2023-11-18 11:23:31,296,420,141.65,41011,0,1,1,1,0
470,2023-11-18 11:23:41,233,381,58.41,41021,0,0,0,1,0
471,2023-11-18 11:24:53,352,62,17.89,41093,0,0,0,1,0
472,2023-11-18 11:25:20,45,429,36.15,41120,0,0,0,1,0
473,2023-11-18 11:25:31,296,3,72.45,41131,0,0,0,1,0
474,2023-11-18 11:25:48,261,123,61.26,41148,0,0,0,1,0
475,2023-11-18 11:26:26,30,738,110.38,41186,0,0,0,1,0
476,2023-11-18 11:27:48,211,730,142.14,41268,0,1,1,1,0
477,2023-11-18 11:28:50,46,34,79.84,41330,0,0,0,1,0
478,2023-11-18 11:28:54,297,887,57.73,41334,0,0,0,1,0
479,2023-11-18 11:28:57,94,10,53.83,41337,0,0,0,1,0
480,2023-11-18 11:31:15,497,401,9.61,41475,0,0,0,1,0
481,2023-11-18 11:31:30,246,866,99.92,41490,0,0,0,1,0
482,2023-11-18 11:32:39,419,723,9.64,41559,0,0,0,1,0
483,2023-11-18 11:35:30,454,734,79.21,41730,0,0,0,1,0
484,2023-11-18 11:35:36,46,522,40.08,41736,0,0,0,1,0
485,2023-11-18 11:37:12,89,543,16.87,41832,0,0,0,1,0
486,2023-11-18 11:39:02,435,127,45.97,41942,0,0,0,1,0
487,2023-11-18 11:39:26,156,890,24.53,41966,0,0,0,1,0
488,2023-11-18 11:39:57,213,504,88.31,41997,0,0,0,1,0
489,2023-11-18 11:40:37,319,703,134.13,42037,0,1,1,1,0
490,2023-11-18 11:42:03,309,133,22.31,42123,0,0,0,1,0
491,2023-11-18 11:42:58,375,399,17.43,42178,0,0,0,1,0
492,2023-11-18 11:43:34,348,603,117.78,42214,0,0,0,1,0
493,2023-11-18 11:43:41,88,419,89.25,42221,0,0,0,1,0
494,2023-11-18 11:43:49,489,10,18.59,42229,0,0,0,1,0
495,2023-11-18 11:45:09,13,685,30.46,42309,0,0,0,1,0
496,2023-11-18 11:45:16,226,12,22.41,42316,0,0,0,1,0
497,2023-11-18 11:45:24,483,247,12.43,42324,0,0,0,1,0
498,2023-11-18 11:48:09,194,979,48.13,42489,0,0,0,1,0
499,2023-11-18 11:50:18,26,529,7.36,42618,0,0,0,1,0
500,2023-11-18 11:50:37,116,855,33.71,42637,0,0,0,1,0
501,2023-11-18 11:52:12,304,416,52.96,42732,0,0,0,1,0
502,2023-11-18 11:52:13,5,568,69.4,42733,0,0,0,1,0
503,2023-11-18 11:53:17,316,743,110.49,42797,0,0,0,1,0
504,2023-11-18 11:55:06,293,190,51.5,42906,0,0,0,1,0
505,2023-11-18 11:55:10,180,223,10.75,42910,0,0,0,1,0
506,2023-11-18 11:56:27,410,445,61.96,42987,0,0,0,1,0
507,2023-11-18 11:56:28,410,418,51.62,42988,0,0,0,1,0
508,2023-11-18 11:56:34,400,777,72.58,42994,0,0,0,1,0
509,2023-11-18 11:58:13,189,185,45.5,43093,0,0,0,1,0
510,2023-11-18 11:58:19,94,179,59.66,43099,0,0,0,1,0
511,2023-11-18 11:58:32,382,360,27.63,43112,0,0,0,1,0
512,2023-11-18 11:59:14,55,113,36.28,43154,0,0,0,1,0
513,2023-11-18 11:59:34,61,556,89.87,43174,0,0,0,1,0
514,2023-11-18 12:00:20,432,990,17.98,43220,0,0,0,1,0
515,2023-11-18 12:00:39,230,268,66.63,43239,0,0,0,1,0
516,2023-11-18 12:02:55,495,568,42.78,43375,0,0,0,1,0
517,2023-11-18 12:05:19,129,987,85.25,43519,0,0,0,1,0
518,2023-11-18 12:05:22,454,454,86.71,43522,0,0,0,1,0
519,2023-11-18 12:05:40,14,90,63.93,43540,0,0,0,1,0
520,2023-11-18 12:06:34,306,576,49.6,43594,0,0,0,1,0
521,2023-11-18 12:07:46,210,746,26.64,43666,0,0,0,1,0
522,2023-11-18 12:07:53,81,585,68.72,43673,0,0,0,1,0
523,2023-11-18 12:08:15,390,583,6.0,43695,0,0,0,1,0
524,2023-11-18 12:08:19,490,307,43.91,43699,0,0,0,1,0
525,2023-11-18 12:10:48,453,708,125.07,43848,0,1,1,1,0
526,2023-11-18 12:10:56,485,364,16.39,43856,0,0,0,1,0
527,2023-11-18 12:11:22,170,395,0.92,43882,0,0,0,1,0
528,2023-11-18 12:11:31,471,35,26.2,43891,0,0,0,1,0
529,2023-11-18 12:11:39,499,556,131.22,43899,0,1,1,1,0
530,2023-11-18 12:13:24,328,806,98.33,44004,0,0,0,1,0
531,2023-11-18 12:13:25,423,517,18.1,44005,0,0,0,1,0
532,2023-11-18 12:15:13,435,956,28.41,44113,0,0,0,1,0
533,2023-11-18 12:17:21,493,725,4.21,44241,0,0,0,1,0
534,2023-11-18 12:18:33,237,341,29.85,44313,0,0,0,1,0
535,2023-11-18 12:19:58,81,825,12.07,44398,0,0,0,1,0
536,2023-11-18 12:21:43,248,665,58.56,44503,0,0,0,1,0
537,2023-11-18 12:21:50,114,692,33.19,44510,0,0,0,1,0
538,2023-11-18 12:22:22,274,108,34.69,44542,0,0,0,1,0
539,2023-11-18 12:23:21,144,802,91.38,44601,0,0,0,1,0
540,2023-11-18 12:24:34,135,25,24.03,44674,0,0,0,1,0
541,2023-11-18 12:24:50,300,562,74.95,44690,0,0,0,1,0
542,2023-11-18 12:27:09,290,329,55.77,44829,0,0,0,1,0
543,2023-11-18 12:27:31,297,376,79.56,44851,0,0,0,1,0
544,2023-11-18 12:28:37,410,602,63.35,44917,0,0,0,1,0
545,2023-11-18 12:29:18,168,262,155.53,44958,0,1,1,1,0
546,2023-11-18 12:29:24,380,801,28.19,44964,0,0,0,1,0
547,2023-11-18 12:31:03,7,700,78.36,45063,0,0,0,1,0
548,2023-11-18 12:31:30,395,519,94.71,45090,0,0,0,1,0
549,2023-11-18 12:33:30,154,788,35.96,45210,0,0,0,1,0
550,2023-11-18 12:34:08,308,420,3.26,45248,0,0,0,1,0
551,2023-11-18 12:34:37,222,644,82.15,45277,0,0,0,1,0
552,2023-11-18 12:38:00,360,322,27.96,45480,0,0,0,1,0
553,2023-11-18 12:38:07,267,290,7.37,45487,0,0,0,1,0
554,2023-11-18 12:38:40,33,231,67.76,45520,0,0,0,1,0
555,2023-11-18 12:39:10,148,642,22.41,45550,0,0,0,1,0
556,2023-11-18 12:39:58,424,331,20.6,45598,0,0,0,1,0
557,2023-11-18 12:40:33,466,3,42.1,45633,0,0,0,1,0
558,2023-11-18 12:41:38,302,857,0.59,45698,0,0,0,1,0
559,2023-11-18 12:42:54,92,513,80.73,45774,0,0,0,1,0
560,2023-11-18 12:44:45,30,961,42.79,45885,0,0,0,1,0
561,2023-11-18 12:44:56,149,446,23.74,45896,0,0,0,1,0
562,2023-11-18 12:46:41,197,436,21.31,46001,0,0,0,1,0
563,2023-11-18 12:47:23,149,102,46.85,46043,0,0,0,1,0
564,2023-11-18 12:47:47,457,83,15.92,46067,0,0,0,1,0
565,2023-11-18 12:48:03,450,972,100.93,46083,0,0,0,1,0
566,2023-11-18 12:50:27,67,83,112.24,46227,0,0,0,1,0
567,2023-11-18 12:51:17,279,493,109.15,46277,0,0,0,1,0
568,2023-11-18 12:53:04,277,216,18.68,46384,0,0,0,1,0
569,2023-11-18 12:55:00,247,472,9.65,46500,0,0,0,1,0
570,2023-11-18 12:56:27,497,680,29.6,46587,0,0,0,1,0
571,2023-11-18 12:56:31,325,23,61.95,46591,0,0,0,1,0
572,2023-11-18 12:57:22,461,341,3.94,46642,0,0,0,1,0
573,2023-11-18 12:57:30,321,391,33.22,46650,0,0,0,1,0
574,2023-11-18 12:57:40,32,17,85.36,46660,0,0,0,1,0
575,2023-11-18 12:59:24,319,232,80.72,46764,0,0,0,1,0
576,2023-11-18 12:59:47,361,156,134.68,46787,0,1,1,1,0
577,2023-11-18 13:00:08,405,110,45.11,46808,0,0,0,1,0
578,2023-11-18 13:00:56,369,258,98.13,46856,0,0,0,1,0
579,2023-11-18 13:01:39,435,683,39.73,46899,0,0,0,1,0
580,2023-11-18 13:02:40,472,755,47.39,46960,0,0,0,1,0
581,2023-11-18 13:03:50,314,119,48.97,47030,0,0,0,1,0
582,2023-11-18 13:04:41,368,923,38.05,47081,0,0,0,1,0
583,2023-11-18 13:08:12,154,809,21.0,47292,0,0,0,1,0
584,2023-11-18 13:10:45,325,132,56.5,47445,0,0,0,1,0
585,2023-11-18 13:12:36,6,973,10.25,47556,0,0,0,1,0
586,2023-11-18 13:13:16,466,3,54.81,47596,0,0,0,1,0
587,2023-11-18 13:14:30,487,925,74.42,47670,0,0,0,1,0
588,2023-11-18 13:14:42,371,660,74.4,47682,0,0,0,1,0
589,2023-11-18 13:14:43,119,337,97.64,47683,0,0,0,1,0
590,2023-11-18 13:15:08,472,632,75.99,47708,0,0,0,1,0
591,2023-11-18 13:16:10,306,940,55.44,47770,0,0,0,1,0
592,2023-11-18 13:16:45,154,788,48.91,47805,0,0,0,1,0
593,2023-11-18 13:17:45,261,474,70.66,47865,0,0,0,1,0
594,2023-11-18 13:18:18,325,798,65.2,47898,0,0,0,1,0
595,2023-11-18 13:19:07,448,688,105.83,47947,0,0,0,1,0
596,2023-11-18 13:20:34,427,371,28.68,48034,0,0,0,1,0
597,2023-11-18 13:21:20,267,35,8.05,48080,0,0,0,1,0
598,2023-11-18 13:21:47,114,526,52.02,48107,0,0,0,1,0
599,2023-11-18 13:22:50,118,197,128.21,48170,0,1,1,1,0
600,2023-11-18 13:23:48,439,793,30.25,48228,0,0,0,1,0
601,2023-11-18 13:25:23,164,518,84.24,48323,0,0,0,1,0
602,2023-11-18 13:26:23,109,349,69.45,48383,0,0,0,1,0
603,2023-11-18 13:26:39,55,113,25.08,48399,0,0,0,1,0
604,2023-11-18 13:28:03,182,703,43.42,48483,0,0,0,1,0
605,2023-11-18 13:30:19,117,318,64.39,48619,0,0,0,1,0
606,2023-11-18 13:30:46,94,706,10.94,48646,0,0,0,1,0
607,2023-11-18 13:31:12,392,446,27.66,48672,0,0,0,1,0
608,2023-11-18 13:34:19,123,228,14.18,48859,0,0,0,1,0
609,2023-11-18 13:34:19,88,4,44.52,48859,0,0,0,1,0
610,2023-11-18 13:34:25,99,690,10.91,48865,0,0,0,1,0
611,2023-11-18 13:35:46,428,372,12.05,48946,0,0,0,1,0
612,2023-11-18 13:36:46,263,502,80.72,49006,0,0,0,1,0
613,2023-11-18 13:37:50,487,497,81.54,49070,0,0,0,1,0
614,2023-11-18 13:42:54,82,754,11.3,49374,0,0,0,1,0
615,2023-11-18 13:46:22,190,353,55.37,49582,0,0,0,1,0
616,2023-11-18 13:46:51,352,181,13.79,49611,0,0,0,1,0
617,2023-11-18 13:47:26,138,236,66.48,49646,0,0,0,1,0
618,2023-11-18 13:49:29,347,350,26.08,49769,0,0,0,1,0
619,2023-11-18 13:50:25,386,713,91.27,49825,0,0,0,1,0
620,2023-11-18 13:50:45,4,372,33.64,49845,0,0,0,1,0
621,2023-11-18 13:52:05,221,441,45.91,49925,0,0,0,1,0
622,2023-11-18 13:52:29,164,518,21.87,49949,0,0,0,1,0
623,2023-11-18 13:52:57,287,594,4.52,49977,0,0,0,1,0
624,2023-11-18 13:53:11,95,761,124.02,49991,0,1,1,1,0
625,2023-11-18 13:53:51,112,991,42.99,50031,0,0,0,1,0
626,2023-11-18 13:55:08,410,602,45.86,50108,0,0,0,1,0
627,2023-11-18 13:55:40,132,30,6.92,50140,0,0,0,1,0
628,2023-11-18 13:56:16,293,115,178.59,50176,0,1,1,1,0
629,2023-11-18 13:56:53,230,33,54.84,50213,0,0,0,1,0
630,2023-11-18 13:56:54,162,595,99.28,50214,0,0,0,1,0
631,2023-11-18 13:56:58,25,411,47.68,50218,0,0,0,1,0
632,2023-11-18 13:58:13,100,247,8.78,50293,0,0,0,1,0
633,2023-11-18 13:58:24,171,786,32.67,50304,0,0,0,1,0
634,2023-11-18 13:58:32,135,49,76.23,50312,0,0,0,1,0
635,2023-11-18 13:59:16,204,138,66.94,50356,0,0,0,1,0
636,2023-11-18 13:59:25,150,420,89.35,50365,0,0,0,1,0
637,2023-11-18 13:59:34,488,510,14.46,50374,0,0,0,1,0
638,2023-11-18 14:01:04,482,870,10.01,50464,0,0,0,1,0
639,2023-11-18 14:02:27,279,454,32.98,50547,0,0,0,1,0
640,2023-11-18 14:02:51,221,232,74.65,50571,0,0,0,1,0
641,2023-11-18 14:03:59,339,187,78.51,50639,0,0,0,1,0
642,2023-11-18 14:04:13,423,595,20.41,50653,0,0,0,1,0
643,2023-11-18 14:05:38,408,733,13.12,50738,0,0,0,1,0
644,2023-11-18 14:06:12,336,837,17.82,50772,0,0,0,1,0
645,2023-11-18 14:07:55,103,843,21.0,50875,0,0,0,1,0
646,2023-11-18 14:08:59,376,428,142.29,50939,0,1,1,1,0
647,2023-11-18 14:09:01,389,606,45.93,50941,0,0,0,1,0
648,2023-11-18 14:10:12,483,949,13.56,51012,0,0,0,1,0
649,2023-11-18 14:10:18,147,535,81.72,51018,0,0,0,1,0
650,2023-11-18 14:10:37,431,333,22.93,51037,0,0,0,1,0
651,2023-11-18 14:11:41,223,648,84.03,51101,0,0,0,1,0
652,2023-11-18 14:13:02,495,568,42.77,51182,0,0,0,1,0
653,2023-11-18 14:13:12,382,43,27.11,51192,0,0,0,1,0
654,2023-11-18 14:13:36,348,371,169.58,51216,0,1,1,1,0
655,2023-11-18 14:13:52,186,729,119.37,51232,0,0,0,1,0
656,2023-11-18 14:17:21,46,52,50.96,51441,0,0,0,1,0
657,2023-11-18 14:18:10,220,273,54.1,51490,0,0,0,1,0
658,2023-11-18 14:18:28,117,318,30.35,51508,0,0,0,1,0
659,2023-11-18 14:18:56,370,711,13.24,51536,0,0,0,1,0
660,2023-11-18 14:19:16,423,609,24.52,51556,0,0,0,1,0
661,2023-11-18 14:19:41,329,844,102.24,51581,0,0,0,1,0
662,2023-11-18 14:19:46,288,977,27.44,51586,0,0,0,1,0
663,2023-11-18 14:19:50,14,915,1.36,51590,0,0,0,1,0
664,2023-11-18 14:20:07,59,102,6.25,51607,0,0,0,1,0
665,2023-11-18 14:20:17,476,330,90.09,51617,0,0,0,1,0
666,2023-11-18 14:20:26,364,199,76.12,51626,0,0,0,1,0
667,2023-11-18 14:21:03,444,135,9.83,51663,0,0,0,1,0
668,2023-11-18 14:21:09,168,970,123.4,51669,0,1,1,1,0
669,2023-11-18 14:21:41,4,614,92.04,51701,0,0,0,1,0
670,2023-11-18 14:22:28,390,583,11.37,51748,0,0,0,1,0
671,2023-11-18 14:23:01,179,8,50.34,51781,0,0,0,1,0
672,2023-11-18 14:23:19,149,610,46.74,51799,0,0,0,1,0
673,2023-11-18 14:25:19,287,11,9.17,51919,0,0,0,1,0
674,2023-11-18 14:26:26,408,878,27.15,51986,0,0,0,1,0
675,2023-11-18 14:26:50,493,518,5.57,52010,0,0,0,1,0
676,2023-11-18 14:27:41,204,298,33.78,52061,0,0,0,1,0
677,2023-11-18 14:28:47,156,759,94.73,52127,0,0,0,1,0
678,2023-11-18 14:29:08,311,600,23.54,52148,0,0,0,1,0
679,2023-11-18 14:29:34,416,705,33.41,52174,0,0,0,1,0
680,2023-11-18 14:31:25,166,309,115.23,52285,0,0,0,1,0
681,2023-11-18 14:32:08,493,518,5.5,52328,0,0,0,1,0
682,2023-11-18 14:32:59,495,794,20.3,52379,0,0,0,1,0
683,2023-11-18 14:33:58,303,109,102.85,52438,0,0,0,1,0
684,2023-11-18 14:35:20,335,166,109.41,52520,0,0,0,1,0
685,2023-11-18 14:35:29,239,199,147.57,52529,0,1,1,1,0
686,2023-11-18 14:35:46,328,862,110.5,52546,0,0,0,1,0
687,2023-11-18 14:36:22,288,487,118.47,52582,0,0,0,1,0
688,2023-11-18 14:37:59,230,765,68.83,52679,0,0,0,1,0
689,2023-11-18 14:42:58,471,785,25.38,52978,0,0,0,1,0
690,2023-11-18 14:43:02,165,486,7.54,52982,0,0,0,1,0
691,2023-11-18 14:44:05,403,309,5.31,53045,0,0,0,1,0
692,2023-11-18 14:46:11,406,481,151.32,53171,0,1,1,1,0
693,2023-11-18 14:47:11,359,202,147.45,53231,0,1,1,1,0
694,2023-11-18 14:49:47,134,996,96.24,53387,0,0,0,1,0
695,2023-11-18 14:50:10,474,96,7.08,53410,0,0,0,1,0
696,2023-11-18 14:50:51,382,880,2.77,53451,0,0,0,1,0
697,2023-11-18 14:52:27,188,16,26.2,53547,0,0,0,1,0
698,2023-11-18 14:53:09,52,417,36.23,53589,0,0,0,1,0
699,2023-11-18 14:53:19,453,873,99.33,53599,0,0,0,1,0
700,2023-11-18 14:56:43,429,42,24.93,53803,0,0,0,1,0
701,2023-11-18 14:58:18,179,236,57.96,53898,0,0,0,1,0
702,2023-11-18 15:02:28,102,284,11.68,54148,0,0,0,1,0
703,2023-11-18 15:02:47,267,400,0.92,54167,0,0,0,1,0
704,2023-11-18 15:03:24,332,451,42.74,54204,0,0,0,1,0
705,2023-11-18 15:03:49,360,212,16.68,54229,0,0,0,1,0
706,2023-11-18 15:04:37,222,531,30.97,54277,0,0,0,1,0
707,2023-11-18 15:04:38,299,141,6.95,54278,0,0,0,1,0
708,2023-11-18 15:06:17,357,364,62.75,54377,0,0,0,1,0
709,2023-11-18 15:06:28,27,833,56.42,54388,0,0,0,1,0
710,2023-11-18 15:06:46,453,861,60.34,54406,0,0,0,1,0
711,2023-11-18 15:07:16,180,58,12.69,54436,0,0,0,1,0
712,2023-11-18 15:07:31,127,80,10.1,54451,0,0,0,1,0
713,2023-11-18 15:08:39,161,440,23.49,54519,0,0,0,1,0
714,2023-11-18 15:10:51,82,565,33.69,54651,0,0,0,1,0
715,2023-11-18 15:12:45,279,27,113.98,54765,0,0,0,1,0
716,2023-11-18 15:14:30,112,759,41.23,54870,0,0,0,1,0
717,2023-11-18 15:17:59,33,231,47.78,55079,0,0,0,1,0
718,2023-11-18 15:17:59,267,318,6.64,55079,0,0,0,1,0
719,2023-11-18 15:18:07,259,26,13.93,55087,0,0,0,1,0
720,2023-11-18 15:18:18,325,798,52.74,55098,0,0,0,1,0
721,2023-11-18 15:18:36,165,923,9.38,55116,0,0,0,1,0
722,2023-11-18 15:19:20,371,680,81.67,55160,0,0,0,1,0
723,2023-11-18 15:20:04,194,236,68.07,55204,0,0,0,1,0
724,2023-11-18 15:20:07,289,578,17.37,55207,0,0,0,1,0
725,2023-11-18 15:20:17,432,990,2.04,55217,0,0,0,1,0
726,2023-11-18 15:21:02,74,531,140.15,55262,0,1,1,1,0
727,2023-11-18 15:21:40,316,708,49.91,55300,0,0,0,1,0
728,2023-11-18 15:23:52,197,212,10.56,55432,0,0,0,1,0
729,2023-11-18 15:25:11,160,114,10.45,55511,0,0,0,1,0
730,2023-11-18 15:26:11,456,799,113.16,55571,0,0,0,1,0
731,2023-11-18 15:26:13,4,774,75.45,55573,0,0,0,1,0
732,2023-11-18 15:26:58,79,492,110.62,55618,0,0,0,1,0
733,2023-11-18 15:27:07,379,300,43.78,55627,0,0,0,1,0
734,2023-11-18 15:29:22,448,774,102.23,55762,0,0,0,1,0
735,2023-11-18 15:29:33,120,711,18.93,55773,0,0,0,1,0
736,2023-11-18 15:30:46,59,889,12.67,55846,0,0,0,1,0
737,2023-11-18 15:31:33,298,854,33.14,55893,0,0,0,1,0
738,2023-11-18 15:31:38,80,229,11.65,55898,0,0,0,1,0
739,2023-11-18 15:33:26,132,465,9.5,56006,0,0,0,1,0
740,2023-11-18 15:34:44,302,842,11.21,56084,0,0,0,1,0
741,2023-11-18 15:37:57,323,867,5.22,56277,0,0,0,1,0
742,2023-11-18 15:40:10,471,785,22.81,56410,0,0,0,1,0
743,2023-11-18 15:41:35,354,106,40.78,56495,0,0,0,1,0
744,2023-11-18 15:41:42,49,176,20.09,56502,0,0,0,1,0
745,2023-11-18 15:42:53,489,337,48.75,56573,0,0,0,1,0
746,2023-11-18 15:44:05,361,555,70.97,56645,0,0,0,1,0
747,2023-11-18 15:45:41,254,713,46.58,56741,0,0,0,1,0
748,2023-11-18 15:46:46,230,33,101.63,56806,0,0,0,1,0
749,2023-11-18 15:47:05,394,77,71.31,56825,0,0,0,1,0
750,2023-11-18 15:49:49,478,744,15.66,56989,0,0,0,1,0
751,2023-11-18 15:49:52,190,524,47.62,56992,0,0,0,1,0
752,2023-11-18 15:50:12,365,699,123.84,57012,0,1,1,1,0
753,2023-11-18 15:50:42,119,481,165.84,57042,0,1,1,1,0
754,2023-11-18 15:52:33,342,206,63.83,57153,0,0,0,1,0
755,2023-11-18 15:54:34,165,511,26.69,57274,0,0,0,1,0
756,2023-11-18 15:57:21,192,266,64.81,57441,0,0,0,1,0
757,2023-11-18 15:58:49,141,94,66.96,57529,0,0,0,1,0
758,2023-11-18 16:00:26,413,990,111.82,57626,0,0,0,1,0
759,2023-11-18 16:01:06,174,763,70.86,57666,0,0,0,1,0
760,2023-11-18 16:01:08,197,212,29.88,57668,0,0,0,1,0
761,2023-11-18 16:02:55,211,377,49.3,57775,0,0,0,1,0
762,2023-11-18 16:04:21,241,808,63.31,57861,0,0,0,1,0
763,2023-11-18 16:05:08,379,501,77.58,57908,0,0,0,1,0
764,2023-11-18 16:05:12,109,424,107.21,57912,0,0,0,1,0
765,2023-11-18 16:05:29,222,630,26.67,57929,0,0,0,1,0
